timestamp,speed_kmh,outside_temp_c,cabin_temp_c,battery_level_percent,label
2025-12-31T17:06:41.357606,70.0,33.0,34.0,80.0,1
2025-12-31T17:06:42.361901,70.0,33.0,34.0,80.0,1
2025-12-31T17:06:43.366318,70.0,33.0,34.0,80.0,1
2025-12-31T17:06:44.369114,70.0,33.0,34.0,80.0,1
2025-12-31T17:06:45.371530,70.0,33.0,34.0,80.0,1
2025-12-31T17:06:46.378879,70.0,33.0,34.0,80.0,1
2025-12-31T17:06:47.382582,70.0,33.0,34.0,80.0,1
2025-12-31T17:06:48.384880,70.0,33.0,34.0,80.0,1
2025-12-31T17:06:49.386983,70.0,33.0,34.0,80.0,1
2025-12-31T17:06:50.389282,70.0,33.0,34.0,80.0,1
2025-12-31T17:06:51.395416,70.0,33.0,34.0,80.0,1
2025-12-31T17:06:52.401780,70.0,33.0,34.0,80.0,1
2025-12-31T17:06:53.407569,70.0,33.0,34.0,80.0,1
2025-12-31T17:06:54.409139,70.0,33.0,34.0,80.0,1
2025-12-31T17:06:55.413428,70.0,33.0,34.0,80.0,1
2025-12-31T17:06:56.419155,70.0,33.0,34.0,80.0,1
2025-12-31T17:06:57.420419,70.0,33.0,34.0,80.0,1
2025-12-31T17:06:58.421928,70.0,33.0,34.0,80.0,1
2025-12-31T17:06:59.423962,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:00.437238,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:01.439379,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:02.441066,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:03.442936,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:04.445430,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:05.449064,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:06.450953,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:07.452648,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:08.454237,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:09.457415,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:10.464028,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:11.470293,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:12.474502,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:13.477626,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:14.489290,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:15.490594,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:16.493242,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:17.507246,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:18.514433,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:19.516162,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:20.520559,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:21.522440,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:22.523843,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:23.526768,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:24.528470,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:25.530084,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:26.533820,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:27.536846,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:28.538374,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:29.541191,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:30.546762,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:31.550570,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:32.554180,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:33.558516,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:34.561117,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:35.562766,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:36.564305,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:37.573880,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:38.576238,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:39.577738,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:40.582188,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:41.593210,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:42.594770,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:43.597666,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:44.644146,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:45.687335,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:46.780458,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:47.857451,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:48.938303,70.0,33.0,34.0,80.0,1
2025-12-31T17:07:50.074139,80.0,32.6,33.4,78.96,1
2025-12-31T17:07:51.138306,85.0,32.4,33.1,78.44,1
2025-12-31T17:07:52.260064,90.0,32.2,32.8,77.92,1
2025-12-31T17:07:53.327715,95.0,32.0,32.5,77.4,1
2025-12-31T17:07:54.343242,105.0,31.6,31.9,76.36,1
2025-12-31T17:07:55.356537,115.0,31.2,31.3,75.32,1
2025-12-31T17:07:56.366562,125.0,30.8,30.7,74.28,2
2025-12-31T17:07:57.378738,135.0,30.4,30.1,73.24,2
2025-12-31T17:07:58.397517,140.0,30.0,29.5,72.2,2
2025-12-31T17:07:59.414800,140.0,29.6,28.9,71.16,2
2025-12-31T17:08:00.422802,140.0,29.4,28.6,70.64,2
2025-12-31T17:08:01.435467,140.0,29.0,28.0,70.0,2
2025-12-31T17:08:02.438384,140.0,28.6,27.4,70.0,2
2025-12-31T17:08:03.448643,140.0,28.2,26.8,70.0,2
2025-12-31T17:08:04.491458,140.0,27.8,26.2,70.0,2
2025-12-31T17:08:05.530676,140.0,27.6,25.9,70.0,2
2025-12-31T17:08:06.546944,140.0,27.2,25.3,70.0,2
2025-12-31T17:08:07.552849,140.0,26.8,24.7,70.0,2
2025-12-31T17:08:08.573485,140.0,26.4,24.1,70.0,2
2025-12-31T17:08:09.583831,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:10.630002,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:11.642231,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:12.663809,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:13.675289,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:14.680155,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:15.687453,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:16.688601,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:17.691623,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:18.694528,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:19.699332,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:20.701968,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:21.704502,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:22.706990,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:23.709331,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:24.713717,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:25.716715,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:26.718415,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:27.721258,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:28.725237,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:29.728227,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:30.731262,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:31.733664,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:32.737718,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:33.742197,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:34.744183,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:35.746807,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:36.749030,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:37.753175,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:38.756986,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:39.760249,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:40.761848,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:41.762873,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:42.766712,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:43.768659,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:44.774506,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:45.777044,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:46.781754,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:47.783359,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:48.786766,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:49.788323,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:50.791245,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:51.795628,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:52.797045,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:53.799260,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:54.803221,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:55.809667,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:56.812240,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:57.814510,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:58.816844,140.0,26.0,24.0,70.0,2
2025-12-31T17:08:59.819062,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:00.822492,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:01.830075,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:02.833061,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:03.836599,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:04.838624,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:05.840961,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:06.842446,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:07.844565,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:08.848015,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:09.851024,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:10.854508,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:11.856785,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:12.858125,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:13.859522,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:14.862371,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:15.864319,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:16.865872,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:17.868320,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:18.871229,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:19.874516,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:20.877108,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:21.878920,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:22.882884,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:23.885385,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:24.888073,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:25.889873,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:26.892205,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:27.896509,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:28.899026,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:29.901262,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:30.906455,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:31.909365,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:32.912431,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:33.914768,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:34.917664,140.0,26.0,24.0,70.0,2
2025-12-31T17:09:35.919878,130.0,25.6,24.0,68.96,2
2025-12-31T17:09:36.924366,120.0,25.2,24.0,67.92,0
2025-12-31T17:09:37.927648,110.0,25.0,24.0,66.88,0
2025-12-31T17:09:38.931244,100.0,25.0,24.0,65.84,0
2025-12-31T17:09:39.933593,90.0,25.0,24.0,64.8,0
2025-12-31T17:09:40.935504,80.0,25.0,24.0,63.76,0
2025-12-31T17:09:41.939218,70.0,25.0,24.0,62.72,0
2025-12-31T17:09:42.941241,60.0,25.0,24.0,61.68,0
2025-12-31T17:09:43.944525,50.0,25.0,24.0,60.64,0
2025-12-31T17:09:44.946618,50.0,25.0,24.0,59.6,0
2025-12-31T17:09:45.949662,50.0,25.0,24.0,58.56,0
2025-12-31T17:09:46.953230,50.0,25.0,24.0,57.52,0
2025-12-31T17:09:47.954952,50.0,25.0,24.0,56.48,0
2025-12-31T17:09:48.957957,50.0,25.0,24.0,55.44,0
2025-12-31T17:09:49.959785,50.0,25.0,24.0,54.4,0
2025-12-31T17:09:50.962861,50.0,25.0,24.0,53.36,0
2025-12-31T17:09:51.965893,50.0,25.0,24.0,52.32,0
2025-12-31T17:09:52.974807,50.0,25.0,24.0,51.28,0
2025-12-31T17:09:53.978682,50.0,25.0,24.0,50.24,0
2025-12-31T17:09:54.981945,50.0,25.0,24.0,49.2,0
2025-12-31T17:09:55.984430,50.0,25.0,24.0,48.16,0
2025-12-31T17:09:56.986862,50.0,25.0,24.0,47.12,0
2025-12-31T17:09:58.017079,50.0,25.0,24.0,46.08,0
2025-12-31T17:09:59.020023,50.0,25.0,24.0,45.04,0
2025-12-31T17:10:00.031028,50.0,25.0,24.0,44.52,0
2025-12-31T17:10:01.036861,50.0,25.0,24.0,43.48,0
2025-12-31T17:10:02.039783,50.0,25.0,24.0,42.44,0
2025-12-31T17:10:03.043588,50.0,25.0,24.0,41.4,0
2025-12-31T17:10:04.046207,50.0,25.0,24.0,40.36,0
2025-12-31T17:10:05.047981,50.0,25.0,24.0,39.32,0
2025-12-31T17:10:06.050140,50.0,25.0,24.0,38.28,0
2025-12-31T17:10:07.052354,50.0,25.0,24.0,37.24,0
2025-12-31T17:10:08.057325,50.0,25.0,24.0,36.2,0
2025-12-31T17:10:09.060624,50.0,25.0,24.0,35.16,0
2025-12-31T17:10:10.061691,50.0,25.0,24.0,34.12,0
2025-12-31T17:10:11.064513,50.0,25.0,24.0,33.08,0
2025-12-31T17:10:12.069531,50.0,25.0,24.0,32.04,0
2025-12-31T17:10:13.072360,50.0,25.0,24.0,31.0,0
2025-12-31T17:10:14.075191,50.0,25.0,24.0,29.96,0
2025-12-31T17:10:15.077473,50.0,25.0,24.0,28.92,0
2025-12-31T17:10:16.080377,50.0,25.0,24.0,27.88,0
2025-12-31T17:10:17.083531,50.0,25.0,24.0,26.84,0
2025-12-31T17:10:18.085711,50.0,25.0,24.0,25.8,0
2025-12-31T17:10:19.088299,50.0,25.0,24.0,24.76,0
2025-12-31T17:10:20.091026,50.0,25.0,24.0,23.72,0
2025-12-31T17:10:21.096636,50.0,25.0,24.0,22.68,0
2025-12-31T17:10:22.104955,50.0,25.0,24.0,21.64,0
2025-12-31T17:10:23.107818,50.0,25.0,24.0,20.6,0
2025-12-31T17:10:24.110078,50.0,25.0,24.0,19.56,3
2025-12-31T17:10:25.112650,50.0,25.0,24.0,18.52,3
2025-12-31T17:10:26.116112,50.0,25.0,24.0,17.48,3
2025-12-31T17:10:27.117582,50.0,25.0,24.0,16.96,3
2025-12-31T17:10:28.119741,50.0,25.0,24.0,15.92,3
2025-12-31T17:10:29.122055,50.0,25.0,24.0,14.88,3
2025-12-31T17:10:30.125419,50.0,25.0,24.0,13.84,3
2025-12-31T17:10:31.128142,50.0,25.0,24.0,12.8,3
2025-12-31T17:10:32.129904,50.0,25.0,24.0,11.76,3
2025-12-31T17:10:33.139822,50.0,25.0,24.0,10.72,3
2025-12-31T17:10:34.142984,50.0,25.0,24.0,10.0,3
2025-12-31T17:10:35.144769,50.0,25.0,24.0,10.0,3
2025-12-31T17:10:36.146929,50.0,25.0,24.0,10.0,3
2025-12-31T17:10:37.150305,50.0,25.0,24.0,10.0,3
2025-12-31T17:10:38.153145,50.0,25.0,24.0,10.0,3
2025-12-31T17:10:39.154841,50.0,25.0,24.0,10.0,3
2025-12-31T17:10:40.157348,50.0,25.0,24.0,10.0,3
2025-12-31T17:10:41.161235,50.0,25.0,24.0,10.0,3
2025-12-31T17:10:42.165763,50.0,25.0,24.0,10.0,3
2025-12-31T17:10:43.168224,50.0,25.0,24.0,10.0,3
2025-12-31T17:10:44.169972,50.0,25.0,24.0,10.0,3
2025-12-31T17:10:45.172255,50.0,25.0,24.0,10.0,3
2025-12-31T17:10:46.174518,50.0,25.0,24.0,10.0,3
2025-12-31T17:10:47.179117,50.0,25.0,24.0,10.0,3
2025-12-31T17:10:48.182055,50.0,25.0,24.0,10.0,3
2025-12-31T17:10:49.184421,50.0,25.0,24.0,10.0,3
2025-12-31T17:10:50.186829,50.0,25.0,24.0,10.0,3
2025-12-31T17:10:51.193392,50.0,25.0,24.0,10.0,3
2025-12-31T17:10:52.196417,50.0,25.0,24.0,10.0,3
2025-12-31T17:10:53.198489,50.0,25.0,24.0,10.0,3
2025-12-31T17:10:54.201187,50.0,25.0,24.0,10.0,3
2025-12-31T17:10:55.203592,50.0,25.0,24.0,10.0,3
2025-12-31T17:10:56.206398,50.0,25.0,24.0,10.0,3
2025-12-31T17:10:57.208788,50.0,25.0,24.0,10.0,3
2025-12-31T17:10:58.211104,50.0,25.0,24.0,10.0,3
2025-12-31T17:10:59.213191,50.0,25.0,24.0,10.0,3
2025-12-31T17:11:00.215566,50.0,25.0,24.0,10.0,3
2025-12-31T17:11:01.217694,50.0,25.0,24.0,10.0,3
2025-12-31T17:11:02.221302,50.0,25.0,24.0,10.0,3
2025-12-31T17:11:03.224434,50.0,25.0,24.0,10.0,3
2025-12-31T17:11:04.225613,50.0,25.0,24.0,10.0,3
2025-12-31T17:11:05.227800,50.0,25.0,24.0,10.0,3
2025-12-31T17:11:06.230328,50.0,25.0,24.0,10.0,3
2025-12-31T17:11:07.234573,50.0,25.0,24.0,10.0,3
2025-12-31T17:11:08.237328,50.0,25.0,24.0,10.0,3
2025-12-31T17:11:09.240099,50.0,25.0,24.0,10.0,3
2025-12-31T17:11:10.243564,50.0,25.0,24.0,10.0,3
2025-12-31T17:11:11.247416,50.0,25.0,24.0,10.0,3
2025-12-31T17:11:12.249629,50.0,25.0,24.0,10.0,3
2025-12-31T17:11:13.254078,50.0,25.0,24.0,10.0,3
2025-12-31T17:11:14.256826,50.0,25.0,24.0,10.0,3
2025-12-31T17:11:15.262087,50.0,25.0,24.0,10.0,3
2025-12-31T17:11:16.264834,50.0,25.0,24.0,10.0,3
2025-12-31T17:11:17.266156,50.0,25.0,24.0,10.0,3
2025-12-31T17:11:18.268069,60.0,25.0,24.0,10.96,3
2025-12-31T17:11:19.271230,60.0,25.0,24.0,11.92,3
2025-12-31T17:11:20.276363,60.0,25.0,24.0,12.88,3
2025-12-31T17:11:21.279561,60.0,25.0,24.0,13.84,3
2025-12-31T17:11:22.281823,60.0,25.0,24.0,14.8,3
2025-12-31T17:11:23.284565,60.0,25.0,24.0,15.76,3
2025-12-31T17:11:24.287495,60.0,25.0,24.0,16.72,3
2025-12-31T17:11:25.291139,60.0,25.0,24.0,17.68,3
2025-12-31T17:11:26.293407,60.0,25.0,24.0,18.64,3
2025-12-31T17:11:27.295664,60.0,25.0,24.0,19.6,3
2025-12-31T17:11:28.298053,60.0,25.0,24.0,20.56,0
2025-12-31T17:11:29.299782,60.0,25.0,24.0,21.52,0
2025-12-31T17:11:30.311945,60.0,25.0,24.0,22.48,0
2025-12-31T17:11:31.316365,60.0,25.0,24.0,23.44,0
2025-12-31T17:11:32.320945,60.0,25.0,24.0,24.4,0
2025-12-31T17:11:33.324501,60.0,25.0,24.0,25.36,0
2025-12-31T17:11:34.327294,60.0,25.0,24.0,26.32,0
2025-12-31T17:11:35.328627,60.0,25.0,24.0,27.28,0
2025-12-31T17:11:36.332175,60.0,25.0,24.0,28.24,0
2025-12-31T17:11:37.335644,60.0,25.0,24.0,29.2,0
2025-12-31T17:11:38.338209,60.0,25.0,24.0,30.16,0
2025-12-31T17:11:39.341234,60.0,25.0,24.0,31.12,0
2025-12-31T17:11:40.343588,60.0,25.0,24.0,32.08,0
2025-12-31T17:11:41.351830,60.0,25.0,24.0,33.04,0
2025-12-31T17:11:42.353808,60.0,25.0,24.0,34.0,0
2025-12-31T17:11:43.356830,60.0,25.0,24.0,34.48,0
2025-12-31T17:11:44.359898,60.0,25.0,24.0,35.44,0
2025-12-31T17:11:45.363031,60.0,25.0,24.0,36.4,0
2025-12-31T17:11:46.364646,60.0,25.0,24.0,37.36,0
2025-12-31T17:11:47.366829,60.0,25.0,24.0,38.32,0
2025-12-31T17:11:48.369696,60.0,25.0,24.0,39.28,0
2025-12-31T17:11:49.372035,60.0,25.0,24.0,40.24,0
2025-12-31T17:11:50.377487,60.0,25.0,24.0,41.2,0
2025-12-31T17:11:51.379420,60.0,25.0,24.0,42.16,0
2025-12-31T17:11:52.382217,60.0,25.0,24.0,43.12,0
2025-12-31T17:11:53.388252,60.0,25.0,24.0,44.08,0
2025-12-31T17:11:54.390990,60.0,25.0,24.0,45.04,0
2025-12-31T17:11:55.393073,60.0,25.0,24.0,46.0,0
2025-12-31T17:11:56.395404,60.0,25.0,24.0,46.96,0
2025-12-31T17:11:57.397572,60.0,25.0,24.0,47.92,0
2025-12-31T17:11:58.399287,60.0,25.0,24.0,48.88,0
2025-12-31T17:11:59.404211,60.0,25.0,24.0,49.84,0
2025-12-31T17:12:00.407291,60.0,25.0,24.0,50.8,0
2025-12-31T17:12:01.409331,60.0,25.0,24.0,51.76,0
2025-12-31T17:12:02.412256,60.0,25.0,24.0,52.72,0
2025-12-31T17:12:03.416847,60.0,25.0,24.0,53.68,0
2025-12-31T17:12:04.419522,60.0,25.0,24.0,54.64,0
2025-12-31T17:12:05.422154,60.0,25.0,24.0,55.6,0
2025-12-31T17:12:06.424518,60.0,25.0,24.0,56.56,0
2025-12-31T17:12:07.426865,60.0,25.0,24.0,57.52,0
2025-12-31T17:12:08.430734,60.0,25.0,24.0,58.48,0
2025-12-31T17:12:09.432198,60.0,25.0,24.0,59.44,0
2025-12-31T17:12:10.434512,60.0,25.0,24.0,60.4,0
2025-12-31T17:12:11.438344,60.0,25.0,24.0,61.36,0
2025-12-31T17:12:12.442037,60.0,25.0,24.0,61.84,0
2025-12-31T17:12:13.445556,60.0,25.0,24.0,62.8,0
2025-12-31T17:12:14.448128,60.0,25.0,24.0,63.76,0
2025-12-31T17:12:15.449419,60.0,25.0,24.0,64.72,0
2025-12-31T17:12:16.452149,60.0,25.0,24.0,65.68,0
2025-12-31T17:12:17.454516,60.0,25.0,24.0,66.64,0
2025-12-31T17:12:18.458709,60.0,25.0,24.0,67.6,0
2025-12-31T17:12:19.461252,60.0,25.0,24.0,68.56,0
2025-12-31T17:12:20.463229,60.0,25.0,24.0,69.52,0
2025-12-31T17:12:21.465734,60.0,25.0,24.0,70.48,0
2025-12-31T17:12:22.467895,60.0,25.0,24.0,71.44,0
2025-12-31T17:12:23.472004,60.0,25.0,24.0,72.4,0
2025-12-31T17:12:24.474528,60.0,25.0,24.0,73.36,0
2025-12-31T17:12:25.476833,60.0,25.0,24.0,74.32,0
2025-12-31T17:12:26.479863,60.0,25.0,24.0,75.28,0
2025-12-31T17:12:27.481274,60.0,25.0,24.0,76.24,0
2025-12-31T17:12:28.485721,60.0,25.0,24.0,77.2,0
2025-12-31T17:12:29.488617,60.0,25.0,24.0,78.16,0
2025-12-31T17:12:30.491573,60.0,25.0,24.0,79.12,0
2025-12-31T17:12:31.494506,60.0,25.0,24.0,80.08,0
2025-12-31T17:12:32.501052,60.0,25.0,24.0,81.04,0
2025-12-31T17:12:33.502685,60.0,25.0,24.0,82.0,0
2025-12-31T17:12:34.504851,60.0,25.0,24.0,82.96,0
2025-12-31T17:12:35.507867,60.0,25.0,24.0,83.92,0
2025-12-31T17:12:36.509179,60.0,25.0,24.0,84.88,0
2025-12-31T17:12:37.510840,60.0,25.0,24.0,85.84,0
2025-12-31T17:12:38.513907,60.0,25.0,24.0,86.32,0
2025-12-31T17:12:39.515346,60.0,25.0,24.0,87.28,0
2025-12-31T17:12:40.518131,60.0,25.0,24.0,88.24,0
2025-12-31T17:12:41.521027,60.0,25.0,24.0,89.2,0
2025-12-31T17:12:42.524266,60.0,25.0,24.0,90.0,0
2025-12-31T17:12:43.528108,60.0,25.0,24.0,90.0,0
2025-12-31T17:12:44.529686,60.0,25.0,24.0,90.0,0
2025-12-31T17:12:45.532037,60.0,25.0,24.0,90.0,0
2025-12-31T17:12:46.534526,60.0,25.0,24.0,90.0,0
2025-12-31T17:12:47.538300,60.0,25.0,24.0,90.0,0
2025-12-31T17:12:48.541921,60.0,25.0,24.0,90.0,0
2025-12-31T17:12:49.544507,60.0,25.0,24.0,90.0,0
2025-12-31T17:12:50.547726,60.0,25.0,24.0,90.0,0
2025-12-31T17:12:51.549448,60.0,25.0,24.0,90.0,0
2025-12-31T17:12:52.552406,60.0,25.0,24.0,90.0,0
2025-12-31T17:12:53.555538,60.0,25.0,24.0,90.0,0
2025-12-31T17:12:54.558190,60.0,25.0,24.0,90.0,0
2025-12-31T17:12:55.560849,60.0,25.0,24.0,90.0,0
2025-12-31T17:12:56.563007,60.0,25.0,24.0,90.0,0
2025-12-31T17:12:57.565412,60.0,25.0,24.0,90.0,0
2025-12-31T17:12:58.568303,60.0,25.0,24.0,90.0,0
2025-12-31T17:12:59.571424,65.0,25.2,24.3,89.48,0
2025-12-31T17:13:00.573817,70.0,25.6,24.9,88.44,0
2025-12-31T17:13:01.576453,70.0,25.8,25.2,87.92,0
2025-12-31T17:13:02.578205,70.0,26.2,25.8,86.88,0
2025-12-31T17:13:03.581827,70.0,26.6,26.4,85.84,0
2025-12-31T17:13:04.584508,70.0,27.0,27.0,84.8,0
2025-12-31T17:13:05.587428,70.0,27.4,27.6,83.76,0
2025-12-31T17:13:06.590044,70.0,27.8,28.2,82.72,0
2025-12-31T17:13:07.593137,70.0,28.2,28.8,81.68,0
2025-12-31T17:13:08.594868,70.0,28.6,29.4,80.64,0
2025-12-31T17:13:09.597207,70.0,29.0,30.0,80.0,0
2025-12-31T17:13:10.599795,70.0,29.4,30.6,80.0,1
2025-12-31T17:13:11.602824,70.0,29.8,31.2,80.0,1
2025-12-31T17:13:12.605047,70.0,30.2,31.8,80.0,1
2025-12-31T17:13:13.608870,70.0,30.6,32.4,80.0,1
2025-12-31T17:13:14.610125,70.0,31.0,33.0,80.0,1
2025-12-31T17:13:15.612344,70.0,31.4,33.6,80.0,1
2025-12-31T17:13:16.615040,70.0,31.8,34.0,80.0,1
2025-12-31T17:13:17.622623,70.0,32.2,34.0,80.0,1
2025-12-31T17:13:18.626832,70.0,32.6,34.0,80.0,1
2025-12-31T17:13:19.629306,70.0,33.0,34.0,80.0,1
2025-12-31T17:13:20.631531,70.0,33.0,34.0,80.0,1
2025-12-31T17:13:21.634881,70.0,33.0,34.0,80.0,1
2025-12-31T17:13:22.638337,70.0,33.0,34.0,80.0,1
2025-12-31T17:13:23.639049,70.0,33.0,34.0,80.0,1
2025-12-31T17:13:24.641192,70.0,33.0,34.0,80.0,1
2025-12-31T17:13:25.643460,70.0,33.0,34.0,80.0,1
2025-12-31T17:13:26.645202,70.0,33.0,34.0,80.0,1
2025-12-31T17:13:27.649299,70.0,33.0,34.0,80.0,1
2025-12-31T17:13:28.651465,70.0,33.0,34.0,80.0,1
2025-12-31T17:13:29.655303,70.0,33.0,34.0,80.0,1
2025-12-31T17:13:30.657352,70.0,33.0,34.0,80.0,1
2025-12-31T17:13:31.658584,70.0,33.0,34.0,80.0,1
2025-12-31T17:13:32.661262,70.0,33.0,34.0,80.0,1
